1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FOREIGN PARENT CO NAME,19. FOREIGN PARENT CO DB NUM,20. STANDARD FOREIGN PARENT CO NAME,21. FEDERAL FACILITY,22. INDUSTRY SECTOR CODE,23. INDUSTRY SECTOR,24. PRIMARY SIC,25. SIC 2,26. SIC 3,27. SIC 4,28. SIC 5,29. SIC 6,30. PRIMARY NAICS,31. NAICS 2,32. NAICS 3,33. NAICS 4,34. NAICS 5,35. NAICS 6,36. DOC_CTRL_NUM,37. CHEMICAL,38. ELEMENTAL METAL INCLUDED,39. TRI CHEMICAL/COMPOUND ID,40. CAS#,41. SRS ID,42. CLEAN AIR ACT CHEMICAL,43. CLASSIFICATION,44. METAL,45. METAL CATEGORY,46. CARCINOGEN,47. PBT,48. PFAS,49. FORM TYPE,50. UNIT OF MEASURE,51. 5.1 - FUGITIVE AIR,52. 5.2 - STACK AIR,53. 5.3 - WATER,54. 5.4 - UNDERGROUND,55. 5.4.1 - UNDERGROUND CL I,56. 5.4.2 - UNDERGROUND C II-V,57. 5.5.1 - LANDFILLS,58. 5.5.1A - RCRA C LANDFILL,59. 5.5.1B - OTHER LANDFILLS,60. 5.5.2 - LAND TREATMENT,61. 5.5.3 - SURFACE IMPNDMNT,62. 5.5.3A - RCRA SURFACE IM,63. 5.5.3B - OTHER SURFACE I,64. 5.5.4 - OTHER DISPOSAL,65. ON-SITE RELEASE TOTAL,66. 6.1 - POTW - TRNS RLSE,67. 6.1 - POTW - TRNS TRT,68. POTW - TOTAL TRANSFERS,69. 6.2 - M10,70. 6.2 - M41,71. 6.2 - M62,72. 6.2 - M40 METAL,73. 6.2 - M61 METAL,74. 6.2 - M71,75. 6.2 - M81,76. 6.2 - M82,77. 6.2 - M72,78. 6.2 - M63,79. 6.2 - M66,80. 6.2 - M67,81. 6.2 - M64,82. 6.2 - M65,83. 6.2 - M73,84. 6.2 - M79,85. 6.2 - M90,86. 6.2 - M94,87. 6.2 - M99,88. OFF-SITE RELEASE TOTAL,89. 6.2 - M20,90. 6.2 - M24,91. 6.2 - M26,92. 6.2 - M28,93. 6.2 - M93,94. OFF-SITE RECYCLED TOTAL,95. 6.2 - M56,96. 6.2 - M92,97. OFF-SITE ENERGY RECOVERY T,98. 6.2 - M40 NON-METAL,99. 6.2 - M50,100. 6.2 - M54,101. 6.2 - M61 NON-METAL,102. 6.2 - M69,103. 6.2 - M95,104. OFF-SITE TREATED TOTAL,105. 6.2 - UNCLASSIFIED,106. 6.2 - TOTAL TRANSFER,107. TOTAL RELEASES,108. 8.1 - RELEASES,109. 8.1A - ON-SITE CONTAINED,110. 8.1B - ON-SITE OTHER,111. 8.1C - OFF-SITE CONTAIN,112. 8.1D - OFF-SITE OTHER R,113. 8.2 - ENERGY RECOVER ON,114. 8.3 - ENERGY RECOVER OF,115. 8.4 - RECYCLING ON SITE,116. 8.5 - RECYCLING OFF SIT,117. 8.6 - TREATMENT ON SITE,118. 8.7 - TREATMENT OFF SITE,119. PRODUCTION WSTE (8.1-8.7),120. 8.8 - ONE-TIME RELEASE,121. PROD_RATIO_OR_ ACTIVITY,122. 8.9 - PRODUCTION RATIO
2024,30680STPNCOLDHI,110000358817,STEPAN CO,951 BANKHEAD HWY,WINDER,BARROW,GA,30680,,,33.999886,-83.785401,,STEPAN CO,005130182,STEPAN CO,NA,,NA,NO,325,Chemicals,,,,,,,325613,,,,,,1324222917546,Nonylphenol Ethoxylates,NO,N535,N535,1978074,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,5.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,21.700,13.300,35.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1040.000,0.000,0.000,0.000,0.000,0.000,0.000,1061.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,42303.000,0.000,0.000,0.000,0.000,148.000,42464.300,0.000,43526.000,1071.700,0.000,0.000,10.000,1061.000,0.700,0.000,0.000,0.000,0.000,486.000,42464.300,44022.000,,PRODUCTION,0.930
2024,31601CJBND2114C,110009358952,CJB INDUSTRIES INC CS PLANT,2114 CYPRESS ST,VALDOSTA,LOWNDES,GA,31601,,,30.844520,-83.252920,,CJB INDUSTRIES INC,176569366,CJB INDUSTRIES INC,NA,,NA,NO,325,Chemicals,,,,,,,325320,325998,,,,,1324222488102,Chlorothalonil,NO,0001897456,1897-45-6,93971,NO,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4582.000,0.000,0.000,0.000,0.000,0.000,4582.000,0.000,4582.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4582.000,4582.000,,PRODUCTION,1.890
2024,30566THGLD4261W,110000358470,THE PITTSBURGH PAINTS CO.,4261 W  WHITE RD,OAKWOOD,HALL,GA,30566,,,34.213740,-83.897220,,THE PITTSBURGH PAINTS CO.,026627919,,NA,,NA,NO,325,Chemicals,,,,,,,325510,,,,,,1324222483796,3-Iodo-2-propynyl butylcarbamate,NO,0055406536,55406-53-6,304113,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,285.000,0.000,0.000,0.000,0.000,285.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,359.300,0.000,0.000,0.000,0.000,0.000,0.000,359.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,228.800,0.000,228.800,0.000,588.100,644.300,0.000,0.000,285.000,359.300,0.000,0.000,0.000,1601.000,0.000,327.100,228.800,2801.200,,PRODUCTION,1.020
2024,31545GRTST1GREA,110031002457,GREAT SOUTHERN WOOD - JESUP INC.,1 GREAT SOUTHERN WAY,JESUP,WAYNE,GA,31545,,,31.580894,-81.916541,,GREAT SOUTHERN WOOD PRESERVING INC,057211823,GREAT SOUTHERN WOOD PRESERVING INC,NA,,NA,NO,321,Wood Products,,,,,,,321114,,,,,,1324222958148,Copper  And Copper Compounds,YES,N100,N100,649491,NO,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,350.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,350.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,350.000,350.000,0.000,0.000,0.000,0.000,350.000,0.000,0.000,53.940,0.000,0.000,0.000,403.940,,PRODUCTION,1.030
2024,30062MRPNC990IN,110000355865,ALEX C FERGUSSON LLC,990 IND US TRIAL PARK DR,MARIETTA,COBB,GA,30062,,,33.975724,-84.539783,,ZEP INC,033571605,ZEP INC,NA,,NA,NO,325,Chemicals,,,,,,,325611,,,,,,1324222425326,Certain glycol ethers,NO,N230,N230,649541,YES,TRI,NO,May contain metal,NO,NO,NO,R,Pounds,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,17.600,202.400,220.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,644.000,0.000,0.000,846.400,0.000,864.000,25.600,0.000,0.000,8.000,0.000,18.000,0.000,0.000,0.000,0.000,0.000,846.000,872.000,,PRODUCTION,1.160
2024,31794BLDCRMAGNO,110000361251,MAKHTESHIM AGAN OF N.A. INC. DBA ADAMA TIFTON PLAN,7745 MAGNOLIA INDUSTRIAL BLVD,TIFTON,TIFT,GA,31794,,,31.414020,-83.493530,,NA,,,NA,,NA,NO,325,Chemicals,,,,,,,325320,,,,,,1324223073812,Bromoxynil octanoate,NO,0001689992,1689-99-2,90845,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,5.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,310.000,0.000,0.000,310.000,0.000,310.000,10.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,310.000,320.000,,PRODUCTION,1.110
2024,3070WSHWND38SIN,110071242544,SHAW INDUSTRIES INC. PLANT T8,380 S INDUSTRIAL BLVD,CALHOUN,GORDON,GA,30701,,,34.479196,-84.940753,,BERKSHIRE HATHAWAY INC,NA,BERKSHIRE HATHAWAY INC,NA,,NA,NO,314,Textile Product,,,,,,,314110,,,,,,1324222644585,Diisocyanates,NO,N120,N120,649715,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,0.580,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.580,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.580,0.000,0.000,0.580,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.580,,PRODUCTION,1.000
2024,3052WSKBTT176ST,110070566594,SK BATTERY AMERICA INC.,1760 STEVE REYNOLDS INDUSTRIAL PKWY,COMMERCE,JACKSON,GA,30529,,,34.237807,-83.479591,,NA,,NA,NA,,NA,NO,335,Electrical Equipment,,,,,,,335910,,,,,,1324222843017,Copper  And Copper Compounds,YES,N100,N100,649491,NO,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.980,0.000,20.980,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.980,0.000,0.000,0.000,0.000,2533104.000,2533104.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2533124.980,20.980,0.000,0.000,0.000,15.106,5.874,0.000,0.000,0.000,2533104.000,0.000,0.000,2533124.980,,PRODUCTION,0.490
2024,31524STRSRFLETC,110044836924,US DHS FLETC GLYNCO GA,1131 CHAPEL CROSSING RD - ESD B-681,BRUNSWICK,GLYNN,GA,31525,,,31.227502,-81.464406,,NA,,,NA,,NA,YES,999,Other,,,,,,,611699,,,,,,1324223089057,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.780,0.000,0.000,3.780,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.780,3.780,0.000,0.000,0.000,0.000,3.780,0.000,0.000,0.000,0.000,0.000,0.000,3.780,,ACTIVITY,0.850
2024,3055WMRGNC31SHU,110017714026,MORGAN CONCRETE CO. - LAVONIA,310 SHUFORD STREET,LAVONIA,FRANKLIN,GA,30553,,,34.421880,-83.107595,,MORGAN CONCRETE CO,010123495,,NA,,,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1324222439376,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.044,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.044,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.044,0.000,0.000,0.044,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.044,,PRODUCTION,1.010
2024,31297YKKSN4234O,110000360243,YKK (USA) INC. NATIONAL MANUFACTURING CENTER,4234 OCMULGEE BLVD,MACON,BIBB,GA,31217,,,32.811550,-83.568930,,YKK CORP OF AMERICA INC,188955835,YKK CORP OF AMERICA INC,NA,,,NO,339,Miscellaneous Manufacturing,,,,,,,339993,,,,,,1324222421529,Copper,NO,0007440508,7440-50-8,150086,NO,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.000,313.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,313.000,20.000,0.000,20.000,0.000,43.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,623.000,0.000,0.000,119.000,0.000,0.000,805.000,0.000,0.000,0.000,0.000,87371.000,87371.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,88176.000,1118.000,0.000,0.000,313.000,637.400,167.600,0.000,0.000,77928.000,87371.000,0.000,0.000,166417.000,,PRODUCTION,1.130
2024,31068BCKYCOLDST,110056968045,INTERNATIONAL PAPER CO,2449 STAGECOACH RD,OGLETHORPE,MACON,GA,31068,,,32.253889,-84.068417,,INTERNATIONAL PAPER CO,001316561,INTERNATIONAL PAPER CO,NA,,NA,NO,322,Paper,,,,,,,322110,,,,,,1324222857056,Barium compounds (except for barium sulfate (CAS No. 7727-43-7)),NO,N040,N040,649426,NO,TRI,NO,Metal complound categories,NO,NO,NO,R,Pounds,0.000,214.000,0.000,0.000,0.000,0.000,0.000,0.000,2513.000,0.000,0.000,0.000,0.000,0.000,2727.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2727.000,0.000,2513.000,214.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2727.000,,PRODUCTION,1.120
2024,30065TPTPP327WA,110000520080,TIP TOP POULTRY INC,327 WALLACE RD,MARIETTA,COBB,GA,30062,,,33.959196,-84.514154,,NA,,,NA,,NA,NO,311,Food,,,,,,,311615,,,,,,1324222418131,Peracetic acid,NO,0000079210,79-21-0,7682,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,923.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,923.000,0.000,1846.000,1846.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1846.000,0.000,1846.000,923.000,0.000,0.000,923.000,0.000,0.000,0.000,0.000,0.000,0.000,181850.000,1846.000,184619.000,,ACTIVITY,3.270
2024,31717STHSTSPRIN,110000361073,SOUTHEASTERN MINERALS INC,801 SPRING CREEK RD,BAINBRIDGE,DECATUR,GA,39817,,,30.909040,-84.595820,,NA,,NA,NA,,NA,NO,311,Food,,,,,,,311119,,,,,,1324222444655,Selenium compounds,NO,N725,N725,650044,YES,TRI,YES,Metal complound categories,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2024,30360DRVLL4127W,110000870273,GLOBAL DORAVILLE TERMINAL,4127 WINTERS CHAPEL RD,DORAVILLE,DEKALB,GA,30360,,,33.914706,-84.268982,,GLOBAL PARTNERS LP,602580867,GLOBAL PARTNERS LP,NA,,NA,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1324223185618,Benzene,NO,0000071432,71-43-2,4754,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,242.510,141.160,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,383.670,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.830,30.830,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.840,383.680,0.000,0.000,383.670,0.000,0.010,0.000,30.830,6704.720,0.000,0.000,0.000,7119.230,,ACTIVITY,1.000
2024,30117CBSRC5152C,110000356276,SOUTHWIRE CO NORTH CAMPUS,5152 COLUMBIA DR,CARROLLTON,CARROLL,GA,30117,,,33.607160,-85.104180,,SOUTHWIRE CO,003264421,SOUTHWIRE CO,NA,,NA,NO,331,Primary Metals,,,,,,,331318,,,,,,1324222748648,Antimony  And Antimony Compounds,YES,N010,N010,649921,YES,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,5.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15217.000,0.000,0.000,0.000,0.000,0.000,0.000,15217.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15217.000,15226.000,0.000,0.000,9.000,15217.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15226.000,,PRODUCTION,1.110
2024,30721MNFCT1200B,110000359184,MFG CHEMICAL INC BROOKS ROAD,1200 BROOKS RD,DALTON,WHITFIELD,GA,30721,,,34.755764,-84.948498,,NA,,,NA,,NA,NO,325,Chemicals,,,,,,,325613,325199,,,,,1324222575502,Methanol,NO,0000067561,67-56-1,4283,YES,TRI,NO,Non_Metal,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2024,3001WSCNDL9176I,110071425085,ASCEND ELEMENTS INC,9176 INDUSTRIAL DR NE,COVINGTON,NEWTON,GA,30014,,,33.614680,-83.844350,,NA,,,NA,,NA,NO,335,Electrical Equipment,,,,,,,335910,,,,,,1324223123581,Cobalt  And Cobalt Compounds,YES,N096,N096,649970,YES,TRI,YES,Metal complound categories,YES,NO,NO,R,Pounds,0.000,179.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,179.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2420.000,0.000,2420.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2420.000,2599.000,0.000,0.000,179.000,0.000,2420.000,0.000,0.000,0.000,0.000,0.000,0.000,2599.000,,PRODUCTION,1.390
2024,30120CLRKC103WA,110007085215,INNOVATIVE CHEMICAL TECHNOLOGIES INC,103 WALNUT GROVE RD,CARTERSVILLE,BARTOW,GA,30120,,,34.145820,-84.829340,,ICT INDUSTRIES INC,NA,ICT INDUSTRIES INC,NA,,NA,NO,325,Chemicals,,,,,,,325613,325611,325199,,,,1324223117045,"Poly(difluoromethylene), α-fluoro-ω-[2-(phosphonooxy)ethyl]-, diammonium salt",NO,0065530725,65530-72-5,348631,NO,TRI,NO,Non_Metal,NO,NO,YES,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,ACTIVITY,0.220
2024,3160WJCZZL512HI,110037594378,JACUZZI LUXURY BATH,512 HIGHLAND DRIVE,VALDOSTA,LOWNDES,GA,31601,,,30.800130,-83.277900,,JACUZZI BRANDS LLC,223568449,,NA,,NA,NO,326,Plastics and Rubber,,,,,,,326191,,,,,,1324222904866,Styrene,NO,0000100425,100-42-5,19414,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,0.000,80824.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,80824.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,80824.000,0.000,0.000,80824.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,80824.000,,PRODUCTION,0.940
2024,30315HLLMN1500J,110000357532,HILL MANUFACTURING CO. INC.,1500 JONESBORO RD. SE,ATLANTA,FULTON,GA,30315,,,33.713661,-84.382652,,NA,,NA,NA,,NA,NO,325,Chemicals,,,,,,,325611,,,,,,1324222723254,Certain glycol ethers,NO,N230,N230,649541,YES,TRI,NO,May contain metal,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2024,30162NLNDR238MA,110054076389,INTERNATIONAL PAPER ROME LINERBOARD MILL,238 MAYS BRIDGE RD,ROME,FLOYD,GA,30165,,,34.253517,-85.329016,,INTERNATIONAL PAPER CO,146782263,INTERNATIONAL PAPER CO,,,NA,NO,322,Paper,,,,,,,322130,321113,,,,,1324222941179,Hydrogen sulfide,NO,0007783064,7783-06-4,154518,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,270000.000,29000.000,200.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,299200.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,299200.000,0.000,0.000,299200.000,0.000,0.000,296600.000,0.000,0.000,0.000,434800.000,0.000,1030600.000,,PRODUCTION,1.070
2024,3001WHLLPH216GE,110064026619,HILL PHOENIX INC,2016 GEES MILL RD NE,CONYERS,ROCKDALE,GA,30013,,,33.651410,-83.983670,,DOVER CORP,003245271,DOVER CORP,,,NA,NO,333,Machinery,,,,,,,333415,,,,,,1324223104264,Manganese,NO,0007439965,7439-96-5,149625,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,0.000,6831.000,0.000,0.000,0.000,6831.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6844.000,17.000,0.000,0.000,4.000,13.000,0.000,0.000,0.000,0.000,6831.000,0.000,0.000,6848.000,,PRODUCTION,1.300
2024,30340SHLND4550N,110000587945,UNIVAR SOLUTIONS USA,4550 NE EXPRESSWAY,DORAVILLE,DEKALB,GA,30340,,,33.895964,-84.253655,,UNIVAR SOLUTIONS LLC,102971785,,NA,,NA,NO,4246,Chemical Wholesalers,,,,,,,424690,,,,,,1324222569170,Methyl isobutyl ketone,NO,0000108101,108-10-1,24851,YES,TRI,NO,Non_Metal,YES,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
